t=528809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.25,0.70) | IMU2 a=(10.61,0.21,78.45
t=528929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.24,0.73) | IMU2 a=(10.60,0.19,78.45
t=529049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.59,0.22,78.45
t=529169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.77,-0.23,0.70) | IMU2 a=(10.56,0.20,78.45
t=529289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.59,0.18,78.45
t=529409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.23,0.73) | IMU2 a=(10.58,0.19,78.45
t=529529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.81,-0.24,0.71) | IMU2 a=(10.61,0.18,78.45
t=529649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.78,-0.23,0.74) | IMU2 a=(10.59,0.20,78.45
t=529769 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.77,-0.23,0.73) | IMU2 a=(10.59,0.20,78.45
t=529889 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.82,-0.23,0.73) | IMU2 a=(10.59,0.17,78.45
t=530009 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.74) | IMU2 a=(10.60,0.19,78.45
t=530129 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.70) | IMU2 a=(10.59,0.18,78.45
t=530249 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.61,0.19,78.45
t=530369 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.73) | IMU2 a=(10.60,0.19,78.45
t=530489 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.21,0.75) | IMU2 a=(10.62,0.18,78.45
t=530609 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.25,0.72) | IMU2 a=(10.60,0.20,78.45
t=530729 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.78,-0.24,0.74) | IMU2 a=(10.61,0.20,78.45
t=530849 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.60,0.20,78.45
t=530969 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.73) | IMU2 a=(10.61,0.19,78.45
t=531089 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.24,0.73) | IMU2 a=(10.61,0.19,78.45
t=531209 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.71) | IMU2 a=(10.58,0.19,78.45
t=531329 | GPS=OK Fix=1 | Lat=-35.28 Lng=149.12 Alt=589.00 Spd=0.44 | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.62,0.19,78.45
t=531449 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.24,0.74) | IMU2 a=(10.58,0.18,78.45
t=531569 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.73) | IMU2 a=(10.61,0.17,78.45
t=531689 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.75) | IMU2 a=(10.61,0.18,78.45
t=531809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.60,0.20,78.45
t=531929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.59,0.20,78.45
t=532049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.80,-0.23,0.74) | IMU2 a=(10.58,0.20,78.45
t=532169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.73) | IMU2 a=(10.60,0.18,78.45
t=532289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.59,0.18,78.45
t=532409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.22,0.76) | IMU2 a=(10.58,0.18,78.45
t=532529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.74) | IMU2 a=(10.58,0.20,78.45
t=532649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.22,0.75) | IMU2 a=(10.60,0.20,78.45
t=532769 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.25,0.76) | IMU2 a=(10.59,0.19,78.45
t=532889 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.75) | IMU2 a=(10.62,0.20,78.45
t=533009 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.24,0.74) | IMU2 a=(10.60,0.19,78.45
t=533129 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.82,-0.22,0.71) | IMU2 a=(10.61,0.19,78.45
t=533249 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.23,0.76) | IMU2 a=(10.61,0.18,78.45
t=533369 | GPS=OK Fix=1 | Lat=-35.28 Lng=149.12 Alt=588.90 Spd=0.00 | IMU1 a=(10.81,-0.23,0.72) | IMU2 a=(10.58,0.20,78.45
t=533489 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=nan | IMU1 a=(10.81,-0.22,0.77) | IMU2 a=(10.59,0.19,78.45
t=533609 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.24,0.74) | IMU2 a=(10.60,0.19,78.45
t=533729 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.74) | IMU2 a=(10.59,0.16,78.45
t=533849 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.24,0.75) | IMU2 a=(10.59,0.17,78.45
t=533969 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.24,0.76) | IMU2 a=(10.60,0.18,78.45
t=534089 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.22,0.74) | IMU2 a=(10.60,0.17,78.45
t=534209 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.73) | IMU2 a=(10.61,0.20,78.45
t=534329 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.74) | IMU2 a=(10.60,0.19,78.45
t=534449 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.74) | IMU2 a=(10.60,0.19,78.45
t=534569 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.75) | IMU2 a=(10.61,0.20,78.45
t=534689 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.59,0.19,78.45
t=534809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.74) | IMU2 a=(10.58,0.19,78.45
t=534929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.75) | IMU2 a=(10.58,0.18,78.45
t=535049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.73) | IMU2 a=(10.60,0.18,78.45
t=535169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.22,0.75) | IMU2 a=(10.59,0.20,78.45
t=535289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=nan | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.60,0.19,78.45
t=535409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.60,0.20,78.45
t=535529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.60,0.20,78.45
t=535649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.73) | IMU2 a=(10.59,0.19,78.45
t=535769 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.24,0.79) | IMU2 a=(10.60,0.19,78.45
t=535889 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.71,-0.25,0.77) | IMU2 a=(10.49,0.18,78.45
t=536009 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.74,-0.23,0.76) | IMU2 a=(10.58,0.17,78.45
t=536129 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.62,0.18,78.45
t=536249 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.71,-0.23,0.76) | IMU2 a=(10.56,0.20,78.45
t=536369 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.87,-0.23,0.73) | IMU2 a=(10.63,0.19,78.45
t=536489 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.22,0.74) | IMU2 a=(10.58,0.17,78.45
t=536609 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.75) | IMU2 a=(10.58,0.19,78.45
t=536729 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.22,0.74) | IMU2 a=(10.57,0.19,78.45
t=536849 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.77,-0.22,0.75) | IMU2 a=(10.58,0.18,78.45
t=536969 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.24,0.75) | IMU2 a=(10.60,0.19,78.45
t=537089 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.58,0.18,78.45
t=537209 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.76) | IMU2 a=(10.59,0.19,78.45
t=537329 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.82,-0.23,0.76) | IMU2 a=(10.61,0.18,78.45
t=537449 | GPS=OK Fix=1 | Lat=-35.28 Lng=149.12 Alt=588.90 Spd=0.00 | IMU1 a=(10.80,-0.22,0.73) | IMU2 a=(10.59,0.20,78.45
t=537569 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.77) | IMU2 a=(10.58,0.17,78.45
t=537689 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.75) | IMU2 a=(10.58,0.17,78.45
t=537809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.73) | IMU2 a=(10.59,0.18,78.45
t=537929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.80,-0.24,0.75) | IMU2 a=(10.60,0.18,78.45
t=538049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.22,0.75) | IMU2 a=(10.61,0.18,78.45
t=538169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.21,0.75) | IMU2 a=(10.58,0.16,78.45
t=538289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.22,0.73) | IMU2 a=(10.59,0.19,78.45
t=538409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.23,0.75) | IMU2 a=(10.60,0.18,78.45
t=538529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.71) | IMU2 a=(10.61,0.16,78.45
t=538649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.22,0.73) | IMU2 a=(10.61,0.17,78.45
t=538769 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.24,0.76) | IMU2 a=(10.56,0.19,78.45
t=538889 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.76) | IMU2 a=(10.60,0.17,78.45
t=539009 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.78,-0.22,0.75) | IMU2 a=(10.58,0.18,78.45
t=539129 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.82,-0.23,0.73) | IMU2 a=(10.58,0.18,78.45
t=539249 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.77,-0.23,0.77) | IMU2 a=(10.61,0.18,78.45
t=539369 | GPS=OK Fix=1 | Lat=-35.28 Lng=149.12 Alt=588.80 Spd=0.00 | IMU1 a=(10.80,-0.23,0.72) | IMU2 a=(10.58,0.19,78.45
t=539489 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.76) | IMU2 a=(10.61,0.18,78.45
t=539609 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.21,0.75) | IMU2 a=(10.60,0.19,78.45
t=539729 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.74) | IMU2 a=(10.62,0.20,78.45
t=539849 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.72) | IMU2 a=(10.59,0.18,78.45
t=539969 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.74) | IMU2 a=(10.60,0.20,78.45
t=540089 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.81,-0.22,0.75) | IMU2 a=(10.60,0.18,78.45
t=540209 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.78,-0.21,0.76) | IMU2 a=(10.59,0.19,78.45
t=540329 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.76) | IMU2 a=(10.59,0.19,78.45
t=540449 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.82,-0.20,0.75) | IMU2 a=(10.60,0.19,78.45
t=540569 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.77,-0.23,0.74) | IMU2 a=(10.59,0.16,78.45
t=540689 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.75) | IMU2 a=(10.60,0.17,78.45
t=540809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.74) | IMU2 a=(10.59,0.19,78.45
t=540929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.23,0.77) | IMU2 a=(10.60,0.17,78.45
t=541049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.76) | IMU2 a=(10.58,0.18,78.45
t=541169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.59,0.17,78.45
t=541289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.81,-0.24,0.76) | IMU2 a=(10.61,0.15,78.45
t=541409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.79,-0.23,0.74) | IMU2 a=(10.61,0.17,78.45
t=541529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.24,0.78) | IMU2 a=(10.60,0.17,78.45
t=541649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.24,0.76) | IMU2 a=(10.59,0.18,78.45
t=541769 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.78) | IMU2 a=(10.61,0.18,78.45
t=541889 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.22,0.76) | IMU2 a=(10.60,0.20,78.45
t=542009 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.60,0.18,78.45
t=542129 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.22,0.76) | IMU2 a=(10.61,0.17,78.45
t=542249 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.22,0.80) | IMU2 a=(10.59,0.17,78.45
t=542369 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.74) | IMU2 a=(10.59,0.18,78.45
t=542489 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.63,0.17,78.45
t=542609 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.76) | IMU2 a=(10.61,0.19,78.45
t=542729 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.23,0.75) | IMU2 a=(10.59,0.17,78.45
t=542849 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.24,0.75) | IMU2 a=(10.60,0.18,78.45
t=542969 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.81,-0.23,0.73) | IMU2 a=(10.60,0.19,78.45
t=543089 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.23,0.74) | IMU2 a=(10.58,0.19,78.45
t=543209 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.83,-0.23,0.75) | IMU2 a=(10.61,0.19,78.45
t=543329 | GPS=OK Fix=1 | Lat=-35.28 Lng=149.12 Alt=588.80 Spd=0.34 | IMU1 a=(10.65,-0.20,0.82) | IMU2 a=(10.44,0.16,78.45
t=543449 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=nan | IMU1 a=(10.75,-0.18,0.50) | IMU2 a=(10.48,0.24,78.45
t=543569 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.85,-0.21,0.75) | IMU2 a=(10.54,0.17,78.45
t=543689 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.75,-0.23,0.75) | IMU2 a=(10.56,0.17,78.45
t=543809 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.79,-0.22,0.76) | IMU2 a=(10.59,0.17,78.45
t=543929 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.78,-0.22,0.77) | IMU2 a=(10.61,0.16,78.45
t=544049 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.80,-0.21,0.75) | IMU2 a=(10.61,0.17,78.45
t=544169 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.56,0.10,0.27) | IMU2 a=(10.53,-0.04,78.45
t=544289 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.82,-0.25,0.62) | IMU2 a=(10.60,0.21,78.45
t=544409 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.75,-0.19,0.81) | IMU2 a=(10.56,0.17,78.45
t=544529 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=2.07 Spd=nan | IMU1 a=(10.76,0.11,0.68) | IMU2 a=(10.61,-0.12,78.45
t=544649 | GPS=NO Fix=1 | Lat=0.00 Lng=0.00 Alt=0.00 Spd=0.00 | IMU1 a=(10.82,-0.29,0.98) | IMU2 a=(10.65,0.19,78.45
